<AISHELL_WAV_ROOT>
train/S0014/BAC009S0014W0171.wav	94113
train/S0014/BAC009S0014W0172.wav	150432
train/S0014/BAC009S0014W0173.wav	89535
train/S0014/BAC009S0014W0174.wav	101328
train/S0014/BAC009S0014W0175.wav	145680
train/S0014/BAC009S0014W0176.wav	86113
train/S0014/BAC009S0014W0177.wav	145842
train/S0014/BAC009S0014W0178.wav	140928
train/S0014/BAC009S0014W0179.wav	164832
train/S0014/BAC009S0014W0180.wav	143713
train/S0014/BAC009S0014W0181.wav	111809
train/S0014/BAC009S0014W0182.wav	131569
train/S0014/BAC009S0014W0183.wav	64225
train/S0014/BAC009S0014W0184.wav	119856
train/S0014/BAC009S0014W0185.wav	76287
train/S0014/BAC009S0014W0186.wav	82752
train/S0014/BAC009S0014W0187.wav	153793
train/S0014/BAC009S0014W0188.wav	105680
train/S0014/BAC009S0014W0189.wav	44975
train/S0014/BAC009S0014W0190.wav	53088
train/S0014/BAC009S0014W0191.wav	57039
train/S0014/BAC009S0014W0192.wav	61248
train/S0014/BAC009S0014W0193.wav	48992
train/S0014/BAC009S0014W0194.wav	33248
train/S0014/BAC009S0014W0195.wav	85199
train/S0014/BAC009S0014W0196.wav	95871
train/S0014/BAC009S0014W0197.wav	61937
train/S0014/BAC009S0014W0198.wav	65793
train/S0014/BAC009S0014W0199.wav	86785
train/S0014/BAC009S0014W0200.wav	55455
train/S0014/BAC009S0014W0201.wav	57391
train/S0014/BAC009S0014W0202.wav	46721
train/S0014/BAC009S0014W0203.wav	59664
train/S0014/BAC009S0014W0204.wav	108303
train/S0014/BAC009S0014W0205.wav	103935
train/S0014/BAC009S0014W0206.wav	120545
train/S0014/BAC009S0014W0207.wav	49522
train/S0014/BAC009S0014W0208.wav	53889
train/S0014/BAC009S0014W0209.wav	84336
train/S0014/BAC009S0014W0210.wav	80752
train/S0014/BAC009S0014W0211.wav	117775
train/S0014/BAC009S0014W0212.wav	114303
train/S0014/BAC009S0014W0213.wav	107359
train/S0014/BAC009S0014W0214.wav	131537
train/S0014/BAC009S0014W0215.wav	124719
train/S0014/BAC009S0014W0216.wav	59152
train/S0014/BAC009S0014W0217.wav	54385
train/S0014/BAC009S0014W0218.wav	67121
train/S0014/BAC009S0014W0219.wav	46287
train/S0014/BAC009S0014W0220.wav	152111
train/S0014/BAC009S0014W0221.wav	101840
train/S0014/BAC009S0014W0222.wav	68656
train/S0014/BAC009S0014W0223.wav	41793
train/S0014/BAC009S0014W0224.wav	57856
train/S0014/BAC009S0014W0225.wav	96961
train/S0014/BAC009S0014W0226.wav	36912
train/S0014/BAC009S0014W0227.wav	104783
train/S0014/BAC009S0014W0228.wav	124336
train/S0014/BAC009S0014W0229.wav	134223
train/S0014/BAC009S0014W0230.wav	68672
train/S0014/BAC009S0014W0231.wav	117135
train/S0014/BAC009S0014W0232.wav	54272
train/S0014/BAC009S0014W0233.wav	89888
train/S0014/BAC009S0014W0234.wav	101951
train/S0014/BAC009S0014W0235.wav	127150
train/S0014/BAC009S0014W0236.wav	99648
train/S0014/BAC009S0014W0237.wav	76369
train/S0014/BAC009S0014W0238.wav	108129
train/S0014/BAC009S0014W0239.wav	97072
train/S0014/BAC009S0014W0240.wav	85889
train/S0014/BAC009S0014W0241.wav	53488
train/S0014/BAC009S0014W0242.wav	112512
train/S0014/BAC009S0014W0243.wav	118543
train/S0014/BAC009S0014W0244.wav	95793
train/S0014/BAC009S0014W0245.wav	64545
train/S0014/BAC009S0014W0246.wav	143633
train/S0014/BAC009S0014W0247.wav	192992
train/S0014/BAC009S0014W0248.wav	127936
train/S0014/BAC009S0014W0249.wav	113153
train/S0014/BAC009S0014W0250.wav	114433
train/S0014/BAC009S0014W0251.wav	60180
train/S0014/BAC009S0014W0252.wav	143633
train/S0014/BAC009S0014W0253.wav	71871
train/S0014/BAC009S0014W0254.wav	151328
train/S0014/BAC009S0014W0255.wav	95664
train/S0014/BAC009S0014W0257.wav	123684
train/S0014/BAC009S0014W0258.wav	111730
train/S0014/BAC009S0014W0259.wav	137695
train/S0014/BAC009S0014W0260.wav	107742
train/S0014/BAC009S0014W0261.wav	100289
train/S0014/BAC009S0014W0262.wav	68270
train/S0014/BAC009S0014W0263.wav	122269
train/S0014/BAC009S0014W0264.wav	67762
train/S0014/BAC009S0014W0265.wav	106590
train/S0014/BAC009S0014W0266.wav	73937
train/S0014/BAC009S0014W0267.wav	103887
train/S0014/BAC009S0014W0268.wav	75726
train/S0014/BAC009S0014W0269.wav	73023
train/S0014/BAC009S0014W0270.wav	63777
train/S0014/BAC009S0014W0271.wav	127406
train/S0014/BAC009S0014W0272.wav	112992
train/S0014/BAC009S0014W0273.wav	76832
train/S0014/BAC009S0014W0274.wav	68141
train/S0014/BAC009S0014W0276.wav	57473
train/S0014/BAC009S0014W0278.wav	80750
train/S0014/BAC009S0014W0279.wav	85230
train/S0014/BAC009S0014W0280.wav	76512
train/S0014/BAC009S0014W0283.wav	104398
train/S0014/BAC009S0014W0284.wav	179504
train/S0014/BAC009S0014W0285.wav	130625
train/S0014/BAC009S0014W0286.wav	187715
train/S0014/BAC009S0014W0287.wav	58496
train/S0014/BAC009S0014W0288.wav	115199
train/S0014/BAC009S0014W0289.wav	76512
train/S0014/BAC009S0014W0290.wav	78430
train/S0014/BAC009S0014W0292.wav	76625
train/S0014/BAC009S0014W0295.wav	91043
train/S0014/BAC009S0014W0300.wav	93348
train/S0014/BAC009S0014W0301.wav	76129
train/S0014/BAC009S0014W0302.wav	96559
train/S0014/BAC009S0014W0303.wav	80621
train/S0014/BAC009S0014W0304.wav	129343
train/S0014/BAC009S0014W0308.wav	105039
train/S0014/BAC009S0014W0309.wav	108640
train/S0014/BAC009S0014W0310.wav	129617
train/S0014/BAC009S0014W0311.wav	91551
train/S0014/BAC009S0014W0312.wav	142336
train/S0014/BAC009S0014W0313.wav	81262
train/S0014/BAC009S0014W0314.wav	112641
train/S0014/BAC009S0014W0315.wav	106977
train/S0014/BAC009S0014W0316.wav	69953
train/S0014/BAC009S0014W0317.wav	121246
train/S0014/BAC009S0014W0318.wav	140801
train/S0014/BAC009S0014W0319.wav	168047
train/S0014/BAC009S0014W0320.wav	164723
train/S0014/BAC009S0014W0321.wav	113664
train/S0014/BAC009S0014W0322.wav	183473
train/S0014/BAC009S0014W0323.wav	122289
train/S0014/BAC009S0014W0324.wav	163550
train/S0014/BAC009S0014W0325.wav	80496
train/S0014/BAC009S0014W0326.wav	123184
train/S0014/BAC009S0014W0327.wav	135520
train/S0014/BAC009S0014W0328.wav	135008
train/S0014/BAC009S0014W0329.wav	113793
train/S0014/BAC009S0014W0330.wav	129219
train/S0014/BAC009S0014W0331.wav	99906
train/S0014/BAC009S0014W0332.wav	144254
train/S0014/BAC009S0014W0333.wav	69680
train/S0014/BAC009S0014W0334.wav	86414
train/S0014/BAC009S0014W0335.wav	132047
train/S0014/BAC009S0014W0336.wav	87824
train/S0014/BAC009S0014W0337.wav	108528
train/S0014/BAC009S0014W0338.wav	88977
train/S0014/BAC009S0014W0339.wav	92320
train/S0014/BAC009S0014W0340.wav	75602
train/S0014/BAC009S0014W0341.wav	97715
train/S0014/BAC009S0014W0342.wav	111473
train/S0014/BAC009S0014W0343.wav	57344
train/S0014/BAC009S0014W0344.wav	165086
train/S0014/BAC009S0014W0345.wav	167391
train/S0014/BAC009S0014W0346.wav	172289
train/S0014/BAC009S0014W0347.wav	73793
train/S0014/BAC009S0014W0348.wav	108398
train/S0014/BAC009S0014W0349.wav	49121
train/S0014/BAC009S0014W0350.wav	159551
train/S0014/BAC009S0014W0351.wav	138863
train/S0014/BAC009S0014W0352.wav	122398
train/S0014/BAC009S0014W0353.wav	86285
train/S0014/BAC009S0014W0354.wav	102351
train/S0014/BAC009S0014W0355.wav	94383
train/S0014/BAC009S0014W0356.wav	155441
train/S0014/BAC009S0014W0357.wav	113008
train/S0014/BAC009S0014W0358.wav	132434
train/S0014/BAC009S0014W0359.wav	61586
train/S0014/BAC009S0014W0360.wav	96945
train/S0014/BAC009S0014W0361.wav	101313
train/S0014/BAC009S0014W0362.wav	109023
train/S0014/BAC009S0014W0363.wav	198512
train/S0014/BAC009S0014W0364.wav	86656
train/S0014/BAC009S0014W0365.wav	111344
train/S0014/BAC009S0014W0366.wav	151984
train/S0014/BAC009S0014W0367.wav	118035
train/S0014/BAC009S0014W0368.wav	48371
train/S0014/BAC009S0014W0369.wav	127168
train/S0014/BAC009S0014W0370.wav	121152
train/S0014/BAC009S0014W0371.wav	91293
train/S0014/BAC009S0014W0372.wav	124336
train/S0014/BAC009S0014W0373.wav	89105
train/S0014/BAC009S0014W0374.wav	89488
train/S0014/BAC009S0014W0375.wav	93343
train/S0014/BAC009S0014W0376.wav	71871
train/S0014/BAC009S0014W0377.wav	75090
train/S0014/BAC009S0014W0378.wav	129859
train/S0014/BAC009S0014W0379.wav	137840
train/S0014/BAC009S0014W0380.wav	61715
train/S0014/BAC009S0014W0381.wav	84227
train/S0014/BAC009S0014W0382.wav	68528
train/S0014/BAC009S0014W0383.wav	63906
train/S0014/BAC009S0014W0384.wav	140930
train/S0014/BAC009S0014W0385.wav	74703
train/S0014/BAC009S0014W0386.wav	99777
train/S0014/BAC009S0014W0387.wav	80242
train/S0014/BAC009S0014W0388.wav	56574
train/S0014/BAC009S0014W0389.wav	51187
train/S0014/BAC009S0014W0390.wav	104020
train/S0014/BAC009S0014W0391.wav	112625
train/S0014/BAC009S0014W0392.wav	151457
train/S0014/BAC009S0014W0393.wav	141809
train/S0014/BAC009S0014W0394.wav	112000
train/S0014/BAC009S0014W0395.wav	171774
train/S0014/BAC009S0014W0396.wav	147742
train/S0014/BAC009S0014W0397.wav	133328
train/S0014/BAC009S0014W0398.wav	144910
train/S0014/BAC009S0014W0399.wav	114941
train/S0014/BAC009S0014W0400.wav	125199
train/S0014/BAC009S0014W0401.wav	125969
train/S0014/BAC009S0014W0402.wav	188352
train/S0014/BAC009S0014W0403.wav	128449
train/S0014/BAC009S0014W0404.wav	126511
train/S0014/BAC009S0014W0405.wav	82434
train/S0014/BAC009S0014W0406.wav	112129
train/S0014/BAC009S0014W0407.wav	93086
train/S0014/BAC009S0014W0408.wav	103633
train/S0014/BAC009S0014W0409.wav	42434
train/S0014/BAC009S0014W0410.wav	40000
train/S0014/BAC009S0014W0411.wav	88336
train/S0014/BAC009S0014W0412.wav	48336
train/S0014/BAC009S0014W0413.wav	40242
train/S0014/BAC009S0014W0414.wav	97840
train/S0014/BAC009S0014W0415.wav	59266
train/S0014/BAC009S0014W0416.wav	113153
train/S0014/BAC009S0014W0417.wav	116496
train/S0014/BAC009S0014W0418.wav	47582
train/S0014/BAC009S0014W0419.wav	86414
train/S0014/BAC009S0014W0420.wav	71742
train/S0014/BAC009S0014W0421.wav	65695
train/S0014/BAC009S0014W0422.wav	63582
train/S0014/BAC009S0014W0423.wav	74067
train/S0014/BAC009S0014W0424.wav	104383
train/S0014/BAC009S0014W0425.wav	108145
train/S0014/BAC009S0014W0426.wav	117519
train/S0014/BAC009S0014W0427.wav	40367
train/S0014/BAC009S0014W0428.wav	84356
train/S0014/BAC009S0014W0429.wav	81902
train/S0014/BAC009S0014W0430.wav	81395
train/S0014/BAC009S0014W0431.wav	100797
train/S0014/BAC009S0014W0432.wav	49184
train/S0014/BAC009S0014W0433.wav	116625
train/S0014/BAC009S0014W0434.wav	77793
train/S0014/BAC009S0014W0435.wav	157629
train/S0014/BAC009S0014W0436.wav	147488
train/S0014/BAC009S0014W0437.wav	72383
train/S0014/BAC009S0014W0438.wav	68145
train/S0014/BAC009S0014W0439.wav	84352
train/S0014/BAC009S0014W0440.wav	137582
train/S0014/BAC009S0014W0441.wav	78176
train/S0014/BAC009S0014W0442.wav	85250
train/S0014/BAC009S0014W0443.wav	115457
train/S0014/BAC009S0014W0444.wav	114047
train/S0014/BAC009S0014W0445.wav	63520
train/S0014/BAC009S0014W0446.wav	89871
train/S0014/BAC009S0014W0447.wav	168304
train/S0014/BAC009S0014W0448.wav	86015
train/S0014/BAC009S0014W0449.wav	151328
train/S0014/BAC009S0014W0450.wav	135266
train/S0014/BAC009S0014W0451.wav	142207
train/S0014/BAC009S0014W0452.wav	63906
train/S0014/BAC009S0014W0453.wav	144000
train/S0014/BAC009S0014W0454.wav	127809
train/S0014/BAC009S0014W0455.wav	117250
train/S0014/BAC009S0014W0456.wav	64930
train/S0014/BAC009S0014W0457.wav	90270
train/S0014/BAC009S0014W0458.wav	141309
train/S0014/BAC009S0014W0459.wav	152352
train/S0014/BAC009S0014W0460.wav	99137
train/S0014/BAC009S0014W0461.wav	81903
train/S0014/BAC009S0014W0462.wav	146961
train/S0014/BAC009S0014W0463.wav	121250
train/S0014/BAC009S0014W0464.wav	64926
train/S0014/BAC009S0014W0465.wav	149152
train/S0014/BAC009S0014W0466.wav	81649
train/S0014/BAC009S0014W0467.wav	154289
train/S0014/BAC009S0014W0468.wav	77922
train/S0014/BAC009S0014W0469.wav	130765
train/S0014/BAC009S0014W0470.wav	115582
train/S0014/BAC009S0014W0471.wav	62367
train/S0014/BAC009S0014W0472.wav	86656
train/S0014/BAC009S0014W0473.wav	78559
train/S0014/BAC009S0014W0474.wav	91297
train/S0014/BAC009S0014W0475.wav	119840
train/S0014/BAC009S0014W0476.wav	154160
train/S0014/BAC009S0014W0477.wav	82672
train/S0014/BAC009S0014W0478.wav	164195
train/S0014/BAC009S0014W0479.wav	126000
train/S0014/BAC009S0014W0480.wav	180148
train/S0014/BAC009S0014W0481.wav	83696
train/S0014/BAC009S0014W0482.wav	76898
train/S0014/BAC009S0014W0483.wav	63898
train/S0014/BAC009S0014W0484.wav	134109
train/S0014/BAC009S0014W0485.wav	107492
train/S0014/BAC009S0014W0486.wav	114703
train/S0014/BAC009S0014W0487.wav	142461
train/S0014/BAC009S0014W0488.wav	100672
train/S0014/BAC009S0014W0489.wav	112383
train/S0014/BAC009S0014W0490.wav	107492
train/S0014/BAC009S0014W0491.wav	75726
train/S0014/BAC009S0014W0492.wav	80875
train/S0014/BAC009S0014W0493.wav	114047
train/S0014/BAC009S0014W0494.wav	66852
train/S0014/BAC009S0014W0495.wav	124477
train/S0017/BAC009S0017W0121.wav	67040
train/S0017/BAC009S0017W0122.wav	50768
train/S0017/BAC009S0017W0123.wav	92352
train/S0017/BAC009S0017W0124.wav	50992
train/S0017/BAC009S0017W0125.wav	52448
train/S0017/BAC009S0017W0126.wav	56831
train/S0017/BAC009S0017W0127.wav	52256
train/S0017/BAC009S0017W0128.wav	63424
train/S0017/BAC009S0017W0129.wav	62673
train/S0017/BAC009S0017W0130.wav	62512
train/S0017/BAC009S0017W0131.wav	51713
train/S0017/BAC009S0017W0132.wav	52624
train/S0017/BAC009S0017W0133.wav	92288
train/S0017/BAC009S0017W0134.wav	69632
train/S0017/BAC009S0017W0135.wav	45872
train/S0017/BAC009S0017W0136.wav	51359
train/S0017/BAC009S0017W0137.wav	44768
train/S0017/BAC009S0017W0138.wav	74561
train/S0017/BAC009S0017W0139.wav	58112
train/S0017/BAC009S0017W0140.wav	73104
train/S0017/BAC009S0017W0141.wav	49344
train/S0017/BAC009S0017W0142.wav	77857
train/S0017/BAC009S0017W0143.wav	48607
train/S0017/BAC009S0017W0144.wav	60672
train/S0017/BAC009S0017W0145.wav	64336
train/S0017/BAC009S0017W0146.wav	58481
train/S0017/BAC009S0017W0147.wav	66160
train/S0017/BAC009S0017W0148.wav	55376
train/S0017/BAC009S0017W0149.wav	75296
train/S0017/BAC009S0017W0150.wav	50992
train/S0017/BAC009S0017W0151.wav	54287
train/S0017/BAC009S0017W0153.wav	81327
train/S0017/BAC009S0017W0154.wav	58112
train/S0017/BAC009S0017W0155.wav	82432
train/S0017/BAC009S0017W0156.wav	87168
train/S0017/BAC009S0017W0157.wav	69072
train/S0017/BAC009S0017W0158.wav	55920
train/S0017/BAC009S0017W0159.wav	59760
train/S0017/BAC009S0017W0160.wav	74016
train/S0017/BAC009S0017W0161.wav	79504
train/S0017/BAC009S0017W0162.wav	34369
train/S0017/BAC009S0017W0163.wav	53552
train/S0017/BAC009S0017W0164.wav	68352
train/S0017/BAC009S0017W0165.wav	72367
train/S0017/BAC009S0017W0166.wav	95759
train/S0017/BAC009S0017W0167.wav	74015
train/S0017/BAC009S0017W0168.wav	68527
train/S0017/BAC009S0017W0169.wav	68719
train/S0017/BAC009S0017W0170.wav	63152
train/S0017/BAC009S0017W0171.wav	80256
train/S0017/BAC009S0017W0172.wav	104592
train/S0017/BAC009S0017W0173.wav	59537
train/S0017/BAC009S0017W0174.wav	57889
train/S0017/BAC009S0017W0175.wav	77297
train/S0017/BAC009S0017W0176.wav	63137
train/S0017/BAC009S0017W0177.wav	84031
train/S0017/BAC009S0017W0178.wav	98017
train/S0017/BAC009S0017W0179.wav	59855
train/S0017/BAC009S0017W0180.wav	78113
train/S0017/BAC009S0017W0181.wav	77951
train/S0017/BAC009S0017W0182.wav	69902
train/S0017/BAC009S0017W0183.wav	86338
train/S0017/BAC009S0017W0184.wav	83696
train/S0017/BAC009S0017W0185.wav	67920
train/S0017/BAC009S0017W0186.wav	54272
train/S0017/BAC009S0017W0187.wav	55584
train/S0017/BAC009S0017W0188.wav	108047
train/S0017/BAC009S0017W0189.wav	90129
train/S0017/BAC009S0017W0190.wav	78768
train/S0017/BAC009S0017W0191.wav	60688
train/S0017/BAC009S0017W0192.wav	64625
train/S0017/BAC009S0017W0193.wav	87150
train/S0017/BAC009S0017W0194.wav	46545
train/S0017/BAC009S0017W0195.wav	69232
train/S0017/BAC009S0017W0196.wav	72354
train/S0017/BAC009S0017W0197.wav	49168
train/S0017/BAC009S0017W0198.wav	44561
train/S0017/BAC009S0017W0199.wav	88305
train/S0017/BAC009S0017W0200.wav	87486
train/S0017/BAC009S0017W0201.wav	75646
train/S0017/BAC009S0017W0202.wav	67424
train/S0017/BAC009S0017W0203.wav	60352
train/S0017/BAC009S0017W0204.wav	57551
train/S0017/BAC009S0017W0205.wav	72850
train/S0017/BAC009S0017W0206.wav	85680
train/S0017/BAC009S0017W0207.wav	68576
train/S0017/BAC009S0017W0208.wav	49346
train/S0017/BAC009S0017W0209.wav	63647
train/S0017/BAC009S0017W0210.wav	104928
train/S0017/BAC009S0017W0211.wav	70719
train/S0017/BAC009S0017W0212.wav	115617
train/S0017/BAC009S0017W0213.wav	55088
train/S0017/BAC009S0017W0214.wav	75648
train/S0017/BAC009S0017W0215.wav	48018
train/S0017/BAC009S0017W0216.wav	87824
train/S0017/BAC009S0017W0217.wav	73186
train/S0017/BAC009S0017W0218.wav	82881
train/S0017/BAC009S0017W0219.wav	53776
train/S0017/BAC009S0017W0220.wav	62160
train/S0017/BAC009S0017W0221.wav	105088
train/S0017/BAC009S0017W0222.wav	94560
train/S0017/BAC009S0017W0223.wav	47521
train/S0017/BAC009S0017W0224.wav	46367
train/S0017/BAC009S0017W0225.wav	50145
train/S0017/BAC009S0017W0226.wav	48016
train/S0017/BAC009S0017W0227.wav	45057
train/S0017/BAC009S0017W0228.wav	45887
train/S0017/BAC009S0017W0229.wav	46369
train/S0017/BAC009S0017W0230.wav	48672
train/S0017/BAC009S0017W0231.wav	85840
train/S0017/BAC009S0017W0232.wav	55424
train/S0017/BAC009S0017W0233.wav	75488
train/S0017/BAC009S0017W0234.wav	51473
train/S0017/BAC009S0017W0235.wav	57392
train/S0017/BAC009S0017W0236.wav	96369
train/S0017/BAC009S0017W0237.wav	53615
train/S0017/BAC009S0017W0238.wav	50817
train/S0017/BAC009S0017W0239.wav	64639
train/S0017/BAC009S0017W0240.wav	56576
train/S0017/BAC009S0017W0241.wav	62000
train/S0017/BAC009S0017W0242.wav	54271
train/S0017/BAC009S0017W0243.wav	61326
train/S0017/BAC009S0017W0244.wav	91920
train/S0017/BAC009S0017W0245.wav	74336
train/S0017/BAC009S0017W0246.wav	98336
train/S0017/BAC009S0017W0247.wav	74496
train/S0017/BAC009S0017W0248.wav	83375
train/S0017/BAC009S0017W0249.wav	48352
train/S0017/BAC009S0017W0250.wav	55266
train/S0017/BAC009S0017W0251.wav	42416
train/S0017/BAC009S0017W0252.wav	83871
train/S0017/BAC009S0017W0254.wav	63967
train/S0017/BAC009S0017W0255.wav	44401
train/S0017/BAC009S0017W0266.wav	72016
train/S0017/BAC009S0017W0267.wav	108047
train/S0017/BAC009S0017W0271.wav	62992
train/S0017/BAC009S0017W0272.wav	92574
train/S0017/BAC009S0017W0273.wav	78930
train/S0017/BAC009S0017W0275.wav	67922
train/S0017/BAC009S0017W0277.wav	88961
train/S0017/BAC009S0017W0278.wav	87152
train/S0017/BAC009S0017W0279.wav	73343
train/S0017/BAC009S0017W0280.wav	68754
train/S0017/BAC009S0017W0281.wav	57390
train/S0017/BAC009S0017W0282.wav	100481
train/S0017/BAC009S0017W0283.wav	88320
train/S0017/BAC009S0017W0284.wav	98672
train/S0017/BAC009S0017W0286.wav	53441
train/S0017/BAC009S0017W0288.wav	60516
train/S0017/BAC009S0017W0289.wav	61168
train/S0017/BAC009S0017W0291.wav	65613
train/S0017/BAC009S0017W0292.wav	49840
train/S0017/BAC009S0017W0293.wav	97027
train/S0017/BAC009S0017W0294.wav	106066
train/S0017/BAC009S0017W0295.wav	80574
train/S0017/BAC009S0017W0297.wav	85840
train/S0017/BAC009S0017W0298.wav	59696
train/S0017/BAC009S0017W0300.wav	79598
train/S0017/BAC009S0017W0301.wav	56559
train/S0017/BAC009S0017W0302.wav	45231
train/S0017/BAC009S0017W0303.wav	58063
train/S0017/BAC009S0017W0304.wav	68414
train/S0017/BAC009S0017W0305.wav	59695
train/S0017/BAC009S0017W0306.wav	82559
train/S0017/BAC009S0017W0307.wav	46047
train/S0017/BAC009S0017W0308.wav	48176
train/S0017/BAC009S0017W0309.wav	62496
train/S0017/BAC009S0017W0310.wav	85344
train/S0017/BAC009S0017W0311.wav	75824
train/S0017/BAC009S0017W0312.wav	79586
train/S0017/BAC009S0017W0313.wav	44562
train/S0017/BAC009S0017W0314.wav	56898
train/S0017/BAC009S0017W0315.wav	54609
train/S0017/BAC009S0017W0316.wav	55101
train/S0017/BAC009S0017W0317.wav	109855
train/S0017/BAC009S0017W0318.wav	49328
train/S0017/BAC009S0017W0319.wav	80258
train/S0017/BAC009S0017W0320.wav	94223
train/S0017/BAC009S0017W0321.wav	89949
train/S0017/BAC009S0017W0322.wav	90609
train/S0017/BAC009S0017W0323.wav	85840
train/S0017/BAC009S0017W0324.wav	63488
train/S0017/BAC009S0017W0325.wav	77777
train/S0017/BAC009S0017W0326.wav	46383
train/S0017/BAC009S0017W0327.wav	95394
train/S0017/BAC009S0017W0328.wav	80082
train/S0017/BAC009S0017W0329.wav	82066
train/S0017/BAC009S0017W0330.wav	58223
train/S0017/BAC009S0017W0331.wav	79758
train/S0017/BAC009S0017W0332.wav	54094
train/S0017/BAC009S0017W0333.wav	47359
train/S0017/BAC009S0017W0334.wav	44398
train/S0017/BAC009S0017W0335.wav	50160
train/S0017/BAC009S0017W0336.wav	60687
train/S0017/BAC009S0017W0337.wav	85680
train/S0017/BAC009S0017W0338.wav	50160
train/S0017/BAC009S0017W0339.wav	74992
train/S0017/BAC009S0017W0340.wav	61168
train/S0017/BAC009S0017W0341.wav	72352
train/S0017/BAC009S0017W0342.wav	75984
train/S0017/BAC009S0017W0343.wav	69231
train/S0017/BAC009S0017W0344.wav	49824
train/S0017/BAC009S0017W0345.wav	60352
train/S0017/BAC009S0017W0346.wav	90113
train/S0017/BAC009S0017W0347.wav	54590
train/S0017/BAC009S0017W0348.wav	62320
train/S0017/BAC009S0017W0349.wav	81903
train/S0017/BAC009S0017W0350.wav	92094
train/S0017/BAC009S0017W0351.wav	65933
train/S0017/BAC009S0017W0352.wav	62992
train/S0017/BAC009S0017W0353.wav	51473
train/S0017/BAC009S0017W0354.wav	54097
train/S0017/BAC009S0017W0355.wav	101297
train/S0017/BAC009S0017W0356.wav	114465
train/S0017/BAC009S0017W0357.wav	89297
train/S0017/BAC009S0017W0358.wav	75984
train/S0017/BAC009S0017W0359.wav	80910
train/S0017/BAC009S0017W0360.wav	54113
train/S0017/BAC009S0017W0361.wav	63472
train/S0017/BAC009S0017W0362.wav	67582
train/S0017/BAC009S0017W0363.wav	74336
train/S0017/BAC009S0017W0364.wav	110512
train/S0017/BAC009S0017W0365.wav	81234
train/S0017/BAC009S0017W0366.wav	47519
train/S0017/BAC009S0017W0367.wav	63312
train/S0017/BAC009S0017W0368.wav	53457
train/S0017/BAC009S0017W0369.wav	68574
train/S0017/BAC009S0017W0370.wav	90609
train/S0017/BAC009S0017W0371.wav	45711
train/S0017/BAC009S0017W0372.wav	58703
train/S0017/BAC009S0017W0373.wav	80910
train/S0017/BAC009S0017W0374.wav	85008
train/S0017/BAC009S0017W0375.wav	88801
train/S0017/BAC009S0017W0376.wav	42590
train/S0017/BAC009S0017W0377.wav	92098
train/S0017/BAC009S0017W0378.wav	79262
train/S0017/BAC009S0017W0379.wav	57230
train/S0017/BAC009S0017W0380.wav	47199
train/S0017/BAC009S0017W0381.wav	98672
train/S0017/BAC009S0017W0382.wav	54433
train/S0017/BAC009S0017W0383.wav	47856
train/S0017/BAC009S0017W0384.wav	60031
train/S0017/BAC009S0017W0385.wav	60367
train/S0017/BAC009S0017W0386.wav	53117
train/S0017/BAC009S0017W0387.wav	82563
train/S0017/BAC009S0017W0388.wav	77789
train/S0017/BAC009S0017W0389.wav	72031
train/S0017/BAC009S0017W0390.wav	52781
